"activeDate","installDate","app","user_label"
2024-01-20,2024-01-14,"app 1","user7254"
2024-01-20,2024-01-14,"app 1","user7307"
2024-01-20,2024-01-14,"app 1","user7600"
2024-01-20,2024-01-14,"app 1","user7659"
2024-01-20,2024-01-14,"app 1","user7739"
2024-01-20,2024-01-14,"app 1","user7683"
2024-01-20,2024-01-14,"app 1","user7633"
2024-01-20,2024-01-14,"app 1","user7554"
2024-01-20,2024-01-14,"app 1","user7566"
2024-01-20,2024-01-14,"app 1","user7285"
2024-01-20,2024-01-14,"app 1","user7331"
2024-01-20,2024-01-14,"app 1","user7252"
2024-01-20,2024-01-14,"app 1","user7641"
2024-01-20,2024-01-14,"app 1","user7654"
2024-01-20,2024-01-14,"app 1","user7662"
2024-01-20,2024-01-14,"app 1","user7638"
2024-01-20,2024-01-14,"app 1","user7586"
2024-01-20,2024-01-14,"app 1","user7309"
2024-01-20,2024-01-14,"app 1","user6361"
2024-01-20,2024-01-14,"app 1","user7306"
2024-01-20,2024-01-14,"app 1","user7369"
2024-01-20,2024-01-14,"app 1","user7587"
2024-01-18,2024-01-14,"app 2","user7502"
2024-01-18,2024-01-14,"app 2","user7365"
2024-01-18,2024-01-14,"app 2","user7488"
2024-01-18,2024-01-14,"app 2","user7480"
2024-01-18,2024-01-14,"app 2","user6972"
2024-01-18,2024-01-14,"app 2","user7363"
2024-01-18,2024-01-14,"app 2","user7478"
2024-01-18,2024-01-14,"app 2","user7448"
2024-01-18,2024-01-14,"app 2","user7280"
2024-01-18,2024-01-14,"app 2","user7500"
2024-01-18,2024-01-14,"app 2","user7400"
2024-01-18,2024-01-14,"app 2","user7450"
2024-01-18,2024-01-14,"app 2","user7505"
2024-01-18,2024-01-14,"app 2","user7506"
2024-01-18,2024-01-14,"app 2","user7459"
2024-01-18,2024-01-14,"app 2","user7367"
2024-01-18,2024-01-14,"app 2","user4975"
2024-01-18,2024-01-14,"app 2","user7370"
2024-01-18,2024-01-14,"app 2","user7375"
2024-01-18,2024-01-14,"app 2","user7281"
2024-01-18,2024-01-14,"app 2","user7360"
2024-02-02,2024-01-14,"app 1","user7558"
2024-02-02,2024-01-14,"app 1","user7268"
2024-02-02,2024-01-14,"app 1","user7552"
2024-02-02,2024-01-14,"app 1","user7608"
2024-02-02,2024-01-14,"app 1","user7553"
2024-02-02,2024-01-14,"app 1","user7687"
2024-02-02,2024-01-14,"app 1","user7577"
2024-02-02,2024-01-14,"app 1","user7595"
2024-02-02,2024-01-14,"app 1","user7578"
2024-02-02,2024-01-14,"app 1","user7590"
2024-02-02,2024-01-14,"app 1","user7579"
2024-02-02,2024-01-14,"app 1","user7605"
2024-02-02,2024-01-14,"app 1","user7680"
2024-02-02,2024-01-14,"app 1","user7638"
2024-02-02,2024-01-14,"app 1","user4539"
2024-02-02,2024-01-14,"app 1","user7564"
2024-02-02,2024-01-14,"app 1","user7563"
2024-02-02,2024-01-14,"app 1","user7661"
2024-02-02,2024-01-14,"app 1","user7296"
2024-02-02,2024-01-14,"app 1","user7290"
2024-02-02,2024-01-14,"app 1","user7641"
2024-02-02,2024-01-14,"app 1","user7765"
2024-02-02,2024-01-14,"app 1","user7297"
2024-02-02,2024-01-14,"app 1","user7275"
2024-02-02,2024-01-14,"app 1","user7743"
2024-02-02,2024-01-14,"app 1","user7584"
2024-02-02,2024-01-14,"app 1","user7259"
2024-02-02,2024-01-14,"app 1","user7289"
2024-02-02,2024-01-14,"app 1","user7643"
2024-02-02,2024-01-14,"app 1","user7269"
2024-02-02,2024-01-14,"app 1","user7617"
2024-02-02,2024-01-14,"app 1","user7582"
2024-02-02,2024-01-14,"app 1","user7306"
2024-02-02,2024-01-14,"app 1","user7645"
2024-02-02,2024-01-14,"app 1","user7565"
2024-02-05,2024-01-14,"app 2","user7282"
2024-02-05,2024-01-14,"app 2","user7362"
2024-02-05,2024-01-14,"app 2","user3455"
2024-02-05,2024-01-14,"app 2","user7277"
2024-02-05,2024-01-14,"app 2","user7492"
2024-02-05,2024-01-14,"app 2","user7450"
2024-02-05,2024-01-14,"app 2","user7370"
2024-02-05,2024-01-14,"app 2","user7453"
2024-02-05,2024-01-14,"app 2","user7059"
2024-02-05,2024-01-14,"app 2","user7375"
2024-02-05,2024-01-14,"app 2","user7505"
2024-02-05,2024-01-14,"app 2","user7278"
2024-01-20,2024-01-15,"app 1","user7775"
2024-01-20,2024-01-15,"app 1","user7776"
2024-01-20,2024-01-15,"app 1","user7777"
2024-01-20,2024-01-15,"app 1","user7778"
2024-01-20,2024-01-15,"app 1","user7779"
2024-01-20,2024-01-15,"app 1","user7780"
2024-01-20,2024-01-15,"app 1","user7781"
2024-01-20,2024-01-15,"app 1","user7782"
2024-01-20,2024-01-15,"app 1","user7783"
2024-01-20,2024-01-15,"app 1","user7784"
2024-01-20,2024-01-15,"app 1","user7785"
2024-01-20,2024-01-15,"app 1","user7786"
2024-01-19,2024-01-15,"app 1","user7787"
2024-01-19,2024-01-15,"app 1","user7788"
2024-01-19,2024-01-15,"app 1","user7789"
2024-01-19,2024-01-15,"app 1","user7790"
2024-01-19,2024-01-15,"app 1","user7791"
2024-01-19,2024-01-15,"app 1","user7792"
2024-01-19,2024-01-15,"app 1","user7793"
2024-01-19,2024-01-15,"app 1","user7794"
2024-01-19,2024-01-15,"app 1","user7795"
2024-01-19,2024-01-15,"app 1","user7796"
2024-01-19,2024-01-15,"app 1","user7797"
2024-01-19,2024-01-15,"app 1","user7798"
2024-01-19,2024-01-15,"app 1","user7799"
2024-01-19,2024-01-15,"app 1","user7800"
2024-01-19,2024-01-15,"app 1","user7801"
2024-01-19,2024-01-15,"app 1","user7802"
2024-01-19,2024-01-15,"app 1","user7803"
2024-01-19,2024-01-15,"app 1","user7804"
2024-01-19,2024-01-15,"app 1","user7805"
2024-01-19,2024-01-15,"app 1","user7779"
2024-01-19,2024-01-15,"app 1","user7806"
2024-01-19,2024-01-15,"app 1","user7807"
2024-01-19,2024-01-15,"app 1","user7808"
2024-02-06,2024-01-15,"app 1","user7809"
2024-02-06,2024-01-15,"app 1","user7810"
2024-02-06,2024-01-15,"app 1","user7787"
2024-02-06,2024-01-15,"app 1","user7784"
2024-02-06,2024-01-15,"app 1","user7811"
2024-02-06,2024-01-15,"app 1","user7798"
2024-02-07,2024-01-15,"app 1","user7812"
2024-02-07,2024-01-15,"app 1","user7813"
2024-02-07,2024-01-15,"app 1","user7814"
2024-02-07,2024-01-15,"app 1","user7815"
2024-02-07,2024-01-15,"app 1","user7816"
2024-02-07,2024-01-15,"app 1","user7817"
2024-02-07,2024-01-15,"app 1","user7818"
2024-02-07,2024-01-15,"app 1","user7819"
2024-02-07,2024-01-15,"app 1","user7786"
2024-02-07,2024-01-15,"app 1","user7820"
2024-02-07,2024-01-15,"app 1","user7782"
2024-02-03,2024-01-15,"app 2","user7821"
2024-02-03,2024-01-15,"app 2","user7822"
2024-02-03,2024-01-15,"app 2","user7823"
2024-02-03,2024-01-15,"app 2","user7824"
2024-02-03,2024-01-15,"app 2","user7666"
2024-02-03,2024-01-15,"app 2","user7825"
2024-02-03,2024-01-15,"app 2","user7826"
2024-02-03,2024-01-15,"app 2","user7827"
2024-02-03,2024-01-15,"app 2","user7828"
2024-02-03,2024-01-15,"app 2","user7829"
2024-02-01,2024-01-15,"app 1","user7830"
2024-02-01,2024-01-15,"app 1","user7809"
2024-02-01,2024-01-15,"app 1","user7831"
2024-02-01,2024-01-15,"app 1","user7783"
2024-01-20,2024-01-15,"app 1","user7832"
2024-01-20,2024-01-15,"app 1","user7787"
2024-01-20,2024-01-15,"app 1","user7830"
2024-01-20,2024-01-15,"app 1","user7833"
2024-01-20,2024-01-15,"app 1","user7834"
2024-01-20,2024-01-15,"app 1","user7809"
2024-01-20,2024-01-15,"app 1","user7835"
2024-01-20,2024-01-15,"app 1","user7836"
2024-01-20,2024-01-15,"app 1","user7837"
2024-01-20,2024-01-15,"app 1","user7838"
2024-01-20,2024-01-15,"app 1","user7839"
2024-01-20,2024-01-15,"app 1","user7840"
2024-01-20,2024-01-15,"app 1","user7841"
2024-01-20,2024-01-15,"app 1","user7810"
2024-01-20,2024-01-15,"app 1","user7803"
2024-01-20,2024-01-15,"app 1","user7813"
2024-01-20,2024-01-15,"app 1","user7842"
2024-01-20,2024-01-15,"app 1","user7843"
2024-01-20,2024-01-15,"app 1","user7844"
2024-01-20,2024-01-15,"app 1","user7845"
2024-02-05,2024-01-15,"app 1","user7846"
2024-02-05,2024-01-15,"app 1","user7847"
2024-02-05,2024-01-15,"app 1","user7848"
2024-02-05,2024-01-15,"app 1","user7849"
2024-02-05,2024-01-15,"app 1","user7818"
2024-02-05,2024-01-15,"app 1","user7810"
2024-02-05,2024-01-15,"app 1","user7792"
2024-02-05,2024-01-15,"app 1","user7784"
2024-02-05,2024-01-15,"app 1","user7850"
2024-01-22,2024-01-15,"app 1","user7851"
2024-01-22,2024-01-15,"app 1","user7852"
2024-01-22,2024-01-15,"app 1","user7788"
2024-01-22,2024-01-15,"app 1","user7830"
2024-01-22,2024-01-15,"app 1","user7810"
2024-01-22,2024-01-15,"app 1","user7853"
2024-01-22,2024-01-15,"app 1","user7854"
2024-01-22,2024-01-15,"app 1","user7855"
2024-01-22,2024-01-15,"app 1","user7794"
2024-01-22,2024-01-15,"app 1","user7819"
2024-01-22,2024-01-15,"app 1","user7781"
2024-01-22,2024-01-15,"app 1","user7813"
2024-01-22,2024-01-15,"app 1","user7807"
2024-02-07,2024-01-15,"app 1","user7856"
2024-02-07,2024-01-15,"app 1","user7849"
2024-02-07,2024-01-15,"app 1","user7776"
2024-02-07,2024-01-15,"app 1","user7857"
2024-02-04,2024-01-15,"app 1","user7809"
2024-02-04,2024-01-15,"app 1","user7818"
2024-02-04,2024-01-15,"app 1","user7778"
2024-02-04,2024-01-15,"app 1","user7801"
2024-02-04,2024-01-15,"app 1","user7784"
2024-02-04,2024-01-15,"app 1","user7858"
2024-02-04,2024-01-15,"app 1","user7810"
2024-01-15,2024-01-15,"app 1","user7791"
2024-01-15,2024-01-15,"app 1","user7859"
2024-01-15,2024-01-15,"app 1","user7860"
2024-01-15,2024-01-15,"app 1","user7861"
2024-01-15,2024-01-15,"app 1","user7813"
2024-01-15,2024-01-15,"app 1","user7780"
2024-01-15,2024-01-15,"app 1","user7862"
2024-01-15,2024-01-15,"app 1","user7863"
2024-01-15,2024-01-15,"app 1","user7864"
2024-01-15,2024-01-15,"app 1","user4671"
2024-01-15,2024-01-15,"app 1","user7865"
2024-01-15,2024-01-15,"app 1","user7866"
2024-01-15,2024-01-15,"app 1","user7867"
2024-01-15,2024-01-15,"app 1","user7842"
2024-01-15,2024-01-15,"app 1","user7868"
2024-01-15,2024-01-15,"app 1","user7869"
2024-01-15,2024-01-15,"app 1","user7841"
2024-01-15,2024-01-15,"app 1","user7870"
2024-01-15,2024-01-15,"app 1","user7871"
2024-01-15,2024-01-15,"app 1","user7872"
2024-01-15,2024-01-15,"app 1","user7873"
2024-01-15,2024-01-15,"app 1","user7874"
2024-01-15,2024-01-15,"app 1","user7875"
2024-01-15,2024-01-15,"app 1","user7785"
2024-01-15,2024-01-15,"app 1","user7876"
2024-01-15,2024-01-15,"app 1","user7877"
2024-01-15,2024-01-15,"app 1","user7878"
2024-01-15,2024-01-15,"app 1","user7879"
2024-01-15,2024-01-15,"app 1","user7880"
2024-01-15,2024-01-15,"app 1","user7881"
2024-01-15,2024-01-15,"app 1","user7882"
2024-01-15,2024-01-15,"app 1","user7883"
2024-01-15,2024-01-15,"app 1","user7884"
2024-01-15,2024-01-15,"app 1","user7786"
2024-01-15,2024-01-15,"app 1","user7885"
2024-01-15,2024-01-15,"app 1","user7886"
2024-01-15,2024-01-15,"app 1","user7887"
2024-01-15,2024-01-15,"app 1","user7775"
2024-01-15,2024-01-15,"app 1","user7796"
2024-01-15,2024-01-15,"app 1","user7888"
2024-01-15,2024-01-15,"app 1","user7889"
2024-01-15,2024-01-15,"app 1","user7890"
2024-01-15,2024-01-15,"app 1","user7891"
2024-01-15,2024-01-15,"app 1","user7892"
2024-01-15,2024-01-15,"app 1","user7793"
2024-01-15,2024-01-15,"app 1","user7893"
2024-01-15,2024-01-15,"app 1","user7832"
2024-01-15,2024-01-15,"app 1","user7853"
2024-01-15,2024-01-15,"app 1","user7781"
2024-01-15,2024-01-15,"app 1","user7852"
2024-01-15,2024-01-15,"app 1","user7784"
2024-01-15,2024-01-15,"app 1","user7894"
2024-01-15,2024-01-15,"app 1","user7895"
2024-01-15,2024-01-15,"app 1","user7808"
2024-01-15,2024-01-15,"app 1","user7846"
2024-01-15,2024-01-15,"app 1","user7778"
2024-01-15,2024-01-15,"app 1","user7896"
2024-01-15,2024-01-15,"app 1","user7849"
2024-01-15,2024-01-15,"app 1","user7897"
2024-01-15,2024-01-15,"app 1","user7898"
2024-01-15,2024-01-15,"app 1","user7899"
2024-01-15,2024-01-15,"app 1","user7900"
2024-01-15,2024-01-15,"app 1","user7901"
2024-01-15,2024-01-15,"app 1","user7902"
2024-01-15,2024-01-15,"app 1","user7903"
2024-01-15,2024-01-15,"app 1","user7904"
2024-01-15,2024-01-15,"app 1","user7905"
2024-01-29,2024-01-15,"app 1","user7870"
2024-01-29,2024-01-15,"app 1","user7801"
2024-01-29,2024-01-15,"app 1","user7813"
2024-01-29,2024-01-15,"app 1","user7818"
2024-01-29,2024-01-15,"app 1","user7798"
2024-01-29,2024-01-15,"app 1","user7859"
2024-01-29,2024-01-15,"app 1","user7815"
2024-01-29,2024-01-15,"app 1","user7906"
2024-01-29,2024-01-15,"app 1","user7907"
2024-01-29,2024-01-15,"app 1","user7807"
2024-02-01,2024-01-15,"app 1","user7856"
2024-02-01,2024-01-15,"app 1","user7906"
2024-02-01,2024-01-15,"app 1","user7806"
2024-02-01,2024-01-15,"app 1","user7858"
2024-02-01,2024-01-15,"app 1","user7818"
2024-02-01,2024-01-15,"app 1","user7790"
2024-02-01,2024-01-15,"app 1","user7843"
2024-02-01,2024-01-15,"app 1","user7811"
2024-02-01,2024-01-15,"app 1","user7847"
2024-02-01,2024-01-15,"app 1","user7908"
2024-01-21,2024-01-15,"app 1","user7797"
2024-01-21,2024-01-15,"app 1","user7843"
2024-01-21,2024-01-15,"app 1","user7892"
2024-01-21,2024-01-15,"app 1","user7909"
2024-01-21,2024-01-15,"app 1","user7910"
2024-01-21,2024-01-15,"app 1","user7819"
2024-01-21,2024-01-15,"app 1","user7780"
2024-01-21,2024-01-15,"app 1","user7853"
2024-01-21,2024-01-15,"app 1","user7907"
2024-01-21,2024-01-15,"app 1","user7815"
2024-01-21,2024-01-15,"app 1","user7788"
2024-01-21,2024-01-15,"app 1","user7785"
2024-01-21,2024-01-15,"app 1","user7867"
2024-01-21,2024-01-15,"app 1","user7818"
2024-01-21,2024-01-15,"app 1","user7806"
2024-01-21,2024-01-15,"app 1","user7911"
2024-01-21,2024-01-15,"app 1","user7895"
2024-01-21,2024-01-15,"app 1","user7778"
2024-01-21,2024-01-15,"app 1","user7912"
2024-01-21,2024-01-15,"app 1","user7813"
2024-01-21,2024-01-15,"app 1","user7787"
2024-01-28,2024-01-15,"app 1","user7784"
2024-01-28,2024-01-15,"app 1","user7913"
2024-01-28,2024-01-15,"app 1","user7778"
2024-01-28,2024-01-15,"app 1","user7858"
2024-01-21,2024-01-15,"app 1","user7856"
2024-01-21,2024-01-15,"app 1","user7793"
2024-01-21,2024-01-15,"app 1","user7846"
2024-01-21,2024-01-15,"app 1","user7859"
2024-01-21,2024-01-15,"app 1","user7914"
2024-01-21,2024-01-15,"app 1","user7915"
2024-01-21,2024-01-15,"app 1","user7888"
2024-01-21,2024-01-15,"app 1","user7857"
2024-01-21,2024-01-15,"app 1","user7808"
2024-01-21,2024-01-15,"app 1","user7833"
2024-01-21,2024-01-15,"app 1","user7899"
2024-01-21,2024-01-15,"app 1","user7913"
2024-01-21,2024-01-15,"app 1","user7801"
2024-01-21,2024-01-15,"app 1","user7835"
2024-01-21,2024-01-15,"app 1","user7894"
2024-02-02,2024-01-15,"app 1","user7916"
2024-02-02,2024-01-15,"app 1","user7917"
2024-02-02,2024-01-15,"app 1","user7835"
2024-02-02,2024-01-15,"app 1","user7812"
2024-02-02,2024-01-15,"app 1","user7816"
2024-02-02,2024-01-15,"app 1","user7784"
2024-02-02,2024-01-15,"app 1","user7789"
2024-02-02,2024-01-15,"app 1","user7847"
2024-01-25,2024-01-15,"app 1","user7918"
2024-01-25,2024-01-15,"app 1","user7838"
2024-01-25,2024-01-15,"app 1","user7919"
2024-01-25,2024-01-15,"app 1","user7799"
2024-01-25,2024-01-15,"app 1","user7917"
2024-01-25,2024-01-15,"app 1","user7907"
2024-01-25,2024-01-15,"app 1","user7855"
2024-01-25,2024-01-15,"app 1","user7780"
2024-01-25,2024-01-15,"app 1","user7778"
2024-01-25,2024-01-15,"app 1","user7920"
2024-01-25,2024-01-15,"app 1","user7839"
2024-01-25,2024-01-15,"app 1","user7908"
2024-01-25,2024-01-15,"app 1","user7921"
2024-01-25,2024-01-15,"app 1","user7832"
2024-01-25,2024-01-15,"app 1","user7787"
2024-01-16,2024-01-15,"app 1","user7808"
2024-01-16,2024-01-15,"app 1","user7922"
2024-01-16,2024-01-15,"app 1","user7923"
2024-01-16,2024-01-15,"app 1","user7924"
2024-01-16,2024-01-15,"app 1","user7925"
2024-01-16,2024-01-15,"app 1","user7926"
2024-01-16,2024-01-15,"app 1","user7908"
2024-01-16,2024-01-15,"app 1","user7927"
2024-01-16,2024-01-15,"app 1","user7928"
2024-01-16,2024-01-15,"app 1","user7873"
2024-01-16,2024-01-15,"app 1","user7839"
2024-01-16,2024-01-15,"app 1","user7929"
2024-01-16,2024-01-15,"app 1","user7791"
2024-01-16,2024-01-15,"app 1","user7914"
2024-01-16,2024-01-15,"app 1","user7775"
2024-01-16,2024-01-15,"app 1","user7891"
2024-01-16,2024-01-15,"app 1","user7930"
2024-01-16,2024-01-15,"app 1","user7780"
2024-01-16,2024-01-15,"app 1","user7798"
2024-01-16,2024-01-15,"app 1","user7819"
2024-01-16,2024-01-15,"app 1","user7931"
2024-01-16,2024-01-15,"app 1","user7851"
2024-01-16,2024-01-15,"app 1","user7920"
2024-01-16,2024-01-15,"app 1","user7932"
2024-01-16,2024-01-15,"app 1","user7800"
2024-01-16,2024-01-15,"app 1","user7894"
2024-01-16,2024-01-15,"app 1","user7933"
2024-01-16,2024-01-15,"app 1","user7816"
2024-01-16,2024-01-15,"app 1","user7853"
2024-01-16,2024-01-15,"app 1","user7844"
2024-01-16,2024-01-15,"app 1","user7846"
2024-01-16,2024-01-15,"app 1","user7934"
2024-01-16,2024-01-15,"app 1","user7935"
2024-01-16,2024-01-15,"app 1","user7803"
2024-01-16,2024-01-15,"app 1","user7936"
2024-01-16,2024-01-15,"app 1","user7886"
2024-01-16,2024-01-15,"app 1","user7811"
2024-01-16,2024-01-15,"app 1","user7855"
2024-01-16,2024-01-15,"app 1","user7867"
2024-01-16,2024-01-15,"app 1","user7937"
2024-01-16,2024-01-15,"app 1","user7796"
2024-01-16,2024-01-15,"app 1","user7938"
2024-01-16,2024-01-15,"app 1","user7907"
2024-01-16,2024-01-15,"app 1","user7797"
2024-01-16,2024-01-15,"app 1","user7806"
2024-01-16,2024-01-15,"app 1","user7870"
2024-01-16,2024-01-15,"app 1","user7847"
2024-01-16,2024-01-15,"app 1","user7892"
2024-01-16,2024-01-15,"app 1","user7783"
2024-01-16,2024-01-15,"app 1","user7939"
2024-01-16,2024-01-15,"app 1","user7940"
2024-01-16,2024-01-15,"app 1","user7813"
2024-01-18,2024-01-15,"app 1","user7922"
2024-01-18,2024-01-15,"app 1","user7835"
2024-01-18,2024-01-15,"app 1","user7941"
2024-01-18,2024-01-15,"app 1","user7894"
2024-01-18,2024-01-15,"app 1","user7860"
2024-01-18,2024-01-15,"app 1","user7906"
2024-01-18,2024-01-15,"app 1","user7805"
2024-01-18,2024-01-15,"app 1","user7778"
2024-01-18,2024-01-15,"app 1","user7942"
2024-01-18,2024-01-15,"app 1","user7779"
2024-01-18,2024-01-15,"app 1","user7844"
2024-01-18,2024-01-15,"app 1","user7943"
2024-01-18,2024-01-15,"app 1","user7853"
2024-01-18,2024-01-15,"app 1","user7928"
2024-01-18,2024-01-15,"app 1","user7907"
2024-01-18,2024-01-15,"app 1","user7803"
2024-01-18,2024-01-15,"app 1","user7788"
2024-01-18,2024-01-15,"app 1","user7802"
2024-01-18,2024-01-15,"app 1","user7913"
2024-01-18,2024-01-15,"app 1","user7785"
2024-01-18,2024-01-15,"app 1","user7909"
2024-01-26,2024-01-15,"app 2","user7944"
2024-01-26,2024-01-15,"app 2","user7945"
2024-01-26,2024-01-15,"app 2","user7946"
2024-01-26,2024-01-15,"app 2","user7947"
2024-01-26,2024-01-15,"app 2","user7948"
2024-01-26,2024-01-15,"app 2","user7821"
2024-01-26,2024-01-15,"app 2","user7949"
2024-01-26,2024-01-15,"app 2","user7950"
2024-01-26,2024-01-15,"app 2","user7825"
2024-01-26,2024-01-15,"app 2","user7951"
2024-01-26,2024-01-15,"app 2","user7695"
2024-01-28,2024-01-15,"app 2","user7952"
2024-01-28,2024-01-15,"app 2","user7953"
2024-01-28,2024-01-15,"app 2","user7944"
2024-01-28,2024-01-15,"app 2","user7945"
2024-01-28,2024-01-15,"app 2","user6470"
2024-01-28,2024-01-15,"app 2","user5416"
2024-01-28,2024-01-15,"app 2","user7947"
2024-01-28,2024-01-15,"app 2","user7666"
2024-01-28,2024-01-15,"app 2","user7954"
2024-01-28,2024-01-15,"app 2","user7955"
2024-01-28,2024-01-15,"app 2","user7951"
2024-01-28,2024-01-15,"app 2","user7821"
2024-01-28,2024-01-15,"app 2","user7956"
2024-01-28,2024-01-15,"app 2","user7829"
2024-02-03,2024-01-15,"app 1","user7921"
2024-02-03,2024-01-15,"app 1","user7789"
2024-02-03,2024-01-15,"app 1","user7783"
2024-02-03,2024-01-15,"app 1","user7778"
2024-02-03,2024-01-15,"app 1","user7784"
2024-02-03,2024-01-15,"app 1","user7818"
2024-02-03,2024-01-15,"app 1","user7817"
2024-02-03,2024-01-15,"app 1","user7835"
2024-01-19,2024-01-15,"app 1","user7830"
2024-01-19,2024-01-15,"app 1","user7780"
2024-01-19,2024-01-15,"app 1","user7859"
2024-01-19,2024-01-15,"app 1","user7957"
2024-01-19,2024-01-15,"app 1","user7958"
2024-01-19,2024-01-15,"app 1","user7897"
2024-01-19,2024-01-15,"app 1","user7910"
2024-01-19,2024-01-15,"app 1","user7843"
2024-01-19,2024-01-15,"app 1","user7927"
2024-01-19,2024-01-15,"app 1","user7847"
2024-01-19,2024-01-15,"app 1","user7911"
2024-01-19,2024-01-15,"app 1","user7959"
2024-01-19,2024-01-15,"app 1","user7908"
2024-01-19,2024-01-15,"app 1","user7782"
2024-01-19,2024-01-15,"app 1","user7918"
2024-01-19,2024-01-15,"app 1","user7960"
2024-01-19,2024-01-15,"app 1","user7904"
2024-01-19,2024-01-15,"app 1","user7864"
2024-01-19,2024-01-15,"app 1","user7835"
2024-01-19,2024-01-15,"app 1","user7809"
2024-02-01,2024-01-15,"app 1","user7778"
2024-02-01,2024-01-15,"app 1","user7817"
2024-02-01,2024-01-15,"app 1","user7808"
2024-02-01,2024-01-15,"app 1","user7807"
2024-02-01,2024-01-15,"app 1","user7798"
2024-02-01,2024-01-15,"app 1","user7813"
2024-02-01,2024-01-15,"app 1","user7961"
2024-02-01,2024-01-15,"app 1","user7840"
2024-02-01,2024-01-15,"app 1","user7819"
2024-01-23,2024-01-15,"app 1","user7788"
2024-01-23,2024-01-15,"app 1","user7779"
2024-01-23,2024-01-15,"app 1","user7810"
2024-01-23,2024-01-15,"app 1","user7778"
2024-01-23,2024-01-15,"app 1","user7854"
2024-01-23,2024-01-15,"app 1","user7816"
2024-01-23,2024-01-15,"app 1","user7942"
2024-01-23,2024-01-15,"app 1","user7839"
2024-01-23,2024-01-15,"app 1","user7777"
2024-01-23,2024-01-15,"app 1","user7783"
2024-01-23,2024-01-15,"app 1","user7936"
2024-01-23,2024-01-15,"app 1","user7843"
2024-01-23,2024-01-15,"app 1","user7820"
2024-01-23,2024-01-15,"app 1","user7785"
2024-01-16,2024-01-15,"app 1","user7856"
2024-01-16,2024-01-15,"app 1","user7830"
2024-01-16,2024-01-15,"app 1","user7792"
2024-01-16,2024-01-15,"app 1","user7962"
2024-01-16,2024-01-15,"app 1","user7943"
2024-01-16,2024-01-15,"app 1","user7835"
2024-01-16,2024-01-15,"app 1","user7804"
2024-01-16,2024-01-15,"app 1","user7893"
2024-01-16,2024-01-15,"app 1","user7963"
2024-01-16,2024-01-15,"app 1","user7849"
2024-01-16,2024-01-15,"app 1","user7790"
2024-01-16,2024-01-15,"app 1","user7882"
2024-01-16,2024-01-15,"app 1","user7876"
2024-01-16,2024-01-15,"app 1","user7964"
2024-01-16,2024-01-15,"app 1","user7778"
2024-01-16,2024-01-15,"app 1","user7965"
2024-01-16,2024-01-15,"app 1","user7883"
2024-01-16,2024-01-15,"app 1","user7966"
2024-01-16,2024-01-15,"app 1","user7967"
2024-01-16,2024-01-15,"app 1","user7916"
2024-01-16,2024-01-15,"app 1","user7904"
2024-01-16,2024-01-15,"app 1","user7968"
2024-01-16,2024-01-15,"app 1","user7969"
2024-01-16,2024-01-15,"app 1","user7915"
2024-01-16,2024-01-15,"app 1","user7970"
2024-01-16,2024-01-15,"app 1","user7807"
2024-01-16,2024-01-15,"app 1","user7801"
2024-01-16,2024-01-15,"app 1","user7868"
2024-01-16,2024-01-15,"app 1","user7832"
2024-01-16,2024-01-15,"app 1","user7888"
2024-01-16,2024-01-15,"app 1","user7971"
2024-01-16,2024-01-15,"app 1","user7787"
2024-01-16,2024-01-15,"app 1","user7872"
2024-01-16,2024-01-15,"app 1","user7918"
2024-01-16,2024-01-15,"app 1","user7877"
2024-01-16,2024-01-15,"app 1","user7913"
2024-01-16,2024-01-15,"app 1","user7972"
2024-01-16,2024-01-15,"app 1","user7789"
2024-01-16,2024-01-15,"app 1","user7784"
2024-01-16,2024-01-15,"app 1","user7785"
2024-01-22,2024-01-15,"app 1","user7831"
2024-01-22,2024-01-15,"app 1","user7919"
2024-01-22,2024-01-15,"app 1","user7973"
2024-01-22,2024-01-15,"app 1","user7856"
2024-01-22,2024-01-15,"app 1","user7804"
2024-01-22,2024-01-15,"app 1","user7908"
2024-01-22,2024-01-15,"app 1","user7837"
2024-01-22,2024-01-15,"app 1","user7892"
2024-01-22,2024-01-15,"app 1","user7913"
2024-01-22,2024-01-15,"app 1","user7965"
2024-01-22,2024-01-15,"app 1","user7836"
2024-01-22,2024-01-15,"app 1","user7918"
2024-01-22,2024-01-15,"app 1","user7785"
2024-01-22,2024-01-15,"app 1","user7843"
2024-01-22,2024-01-15,"app 1","user7835"
2024-01-22,2024-01-15,"app 1","user7806"
2024-01-22,2024-01-15,"app 1","user7784"
2024-01-22,2024-01-15,"app 1","user7783"
2024-01-22,2024-01-15,"app 1","user7787"
2024-01-22,2024-01-15,"app 1","user7778"
2024-01-22,2024-01-15,"app 1","user7801"
2024-01-22,2024-01-15,"app 1","user7844"
2024-02-04,2024-01-15,"app 1","user7787"
2024-02-04,2024-01-15,"app 1","user7918"
2024-02-04,2024-01-15,"app 1","user7847"
2024-02-04,2024-01-15,"app 1","user7908"
2024-02-04,2024-01-15,"app 1","user7806"
2024-02-04,2024-01-15,"app 1","user7969"
2024-02-04,2024-01-15,"app 1","user7904"
2024-02-04,2024-01-15,"app 1","user7974"
2024-01-20,2024-01-15,"app 1","user7975"
2024-01-20,2024-01-15,"app 1","user7908"
2024-01-20,2024-01-15,"app 1","user7920"
2024-01-20,2024-01-15,"app 1","user7961"
